Timestamp (ms),Gap Error (m)
1726249079364,0.7283367208851135
1726249079385,0.7684027621906764
1726249079400,0.7461746614114579
1726249079416,0.7610896999762553
1726249079433,0.7154613916967443
1726249079455,0.7548054167545053
1726249079474,0.7325522804679427
1726249079490,0.752048559708741
1726249079514,0.7064966992565336
1726249079528,0.7233486166856986
1726249079545,0.7008156858405115
1726249079562,0.7394160671616254
1726249079590,0.6946415242081483
1726249079606,0.7140365307951138
1726249079626,0.6899161327892656
1726249079645,0.7253152416568391
1726249079661,0.7030139661041752
1726249079676,0.7218820406025377
1726249079693,0.677100328198323
1726249079718,0.7124465638709299
1726249079733,0.6891282578891595
1726249079748,0.7079620207096151
1726249079766,0.6633688976696619
1726249079781,0.6823148631472393
1726249079800,0.6600974511869606
1726249079815,0.6960138424448226
1726249079840,0.6497917704183012
1726249079855,0.6685348810964373
1726249079872,0.6464084287781722
1726249079889,0.6838656427323206
1726249079905,0.6619566980248144
1726249079923,0.6776306585717058
1726249079942,0.6334255198799736
1726249079965,0.6707950271975673
1726249079981,0.649142637834752
1726249079996,0.6679164675271281
1726249080015,0.624637116942667
1726249080031,0.6421978203852436
1726249080054,0.6206836287032647
1726249080072,0.6583589535952452
1726249080098,0.6157300906764931
1726249080113,0.6386607237970474
1726249080132,0.6175551090561653
1726249080149,0.6473608945715981
1726249080164,0.6262788682740936
1726249080181,0.6449718145828083
1726249080200,0.6029199078818346
1726249080229,0.6487466628972904
1726249080247,0.6298880296910259
1726249080264,0.6491941408094162
1726249080283,0.6077782093548869
1726249080297,0.6273627494182183
1726249080315,0.60639561460563
1726249080332,0.6517144571971256
1726249080359,0.6101049129667131
1726249080377,0.6302523572403236
1726249080396,0.6094398166504504
1726249080411,0.6542598256736745
1726249080427,0.6331692684634014
1726249080443,0.6536435095625102
1726249080461,0.6121303799169207
1726249080483,0.6537786150472269
1726249080501,0.6331015606786985
1726249080522,0.6605061055723422
1726249080541,0.6191508923767803
1726249080559,0.6405034173558235
1726249080576,0.6195677738536864
1726249080593,0.6626736402771853
1726249080621,0.6196749678888862
1726249080637,0.6435147383291193
1726249080655,0.6223351263759991
1726249080676,0.6664921380282127
1726249080694,0.6454773220434169
1726249080710,0.6713373814089918
1726249080729,0.6269048504146317
1726249080755,0.6720144972581714
1726249080770,0.6508337145039134
1726249080789,0.6735304317953053
1726249080808,0.6310295431537707
1726249080822,0.6540356387269091
1726249080842,0.6302143442397705
1726249080859,0.6762410351377461
1726249080885,0.6335505852121472
1726249080901,0.656820869528445
1726249080920,0.635004341556439
1726249080937,0.683455196276868
1726249080953,0.6620765947517158
1726249080970,0.6853771556877541
1726249080991,0.6425786134570362
1726249081020,0.6902586520244935
1726249081037,0.6673874750898663
1726249081054,0.6908376806506542
1726249081074,0.6480180472049737
1726249081087,0.6716184274702903
1726249081106,0.6501056743882825
1726249081123,0.6906590781510813
1726249081152,0.6506446236791441
1726249081169,0.674026300489825
1726249081188,0.6525733049418796
1726249081204,0.699091920425293
1726249081220,0.6721872812806491
1726249081236,0.6946369698129677
1726249081258,0.6583650060069677
1726249081283,0.7052275596684905
1726249081301,0.6838706916695774
1726249081319,0.7049905036175219
1726249081340,0.6608571348787549
1726249081356,0.6843227606883429
1726249081375,0.662779292279295
1726249081392,0.709881135294586
1726249081422,0.6653099703805188
1726249081436,0.6894370034075838
1726249081456,0.6676472443915884
1726249081480,0.7147778655918349
1726249081497,0.6930684948599928
1726249081512,0.7176172835169501
1726249081531,0.6732397195172197
1726249081556,0.7205406964625003
1726249081571,0.6986120207664603
1726249081591,0.7223757246929194
1726249081610,0.6783329635324313
1726249081627,0.7022121274332842
1726249081646,0.6782707055953336
1726249081662,0.7252222232053223
1726249081688,0.6803835072837017
1726249081703,0.7037693970639625
1726249081730,0.6815567603099466
1726249081754,0.7265291199933221
1726249081773,0.7040179262975168
1726249081789,0.7269674454024173
1726249081811,0.6815443548818485
1726249081834,0.7260269921697113
1726249081851,0.7033035329908919
1726249081867,0.7259089028747998
1726249081887,0.6800477581972171
1726249081901,0.7026357305143214
1726249081919,0.6780629103989013
1726249081936,0.7190759514291716
1726249081964,0.6725840107409593
1726249081977,0.6944329587441347
1726249082001,0.6709590833280892
1726249082019,0.7127570957269151
1726249082042,0.6886806048414247
1726249082059,0.7097842785209671
1726249082078,0.6626589927929096
1726249082102,0.7046489146210582
1726249082118,0.6703201478993877
1726249082136,0.6836066206594604
1726249082156,0.6453219640774073
1726249082168,0.6655717513275587
1726249082186,0.6415295791009932
1726249082201,0.6816336732043196
1726249082226,0.6331465273566579
1726249082240,0.6549079463474468
1726249082258,0.6308028856619234
1726249082272,0.6709116400927266
1726249082288,0.6469016664133078
1726249082305,0.6668447332789613
1726249082325,0.6190052484439383
1726249082348,0.661225316287501
1726249082363,0.6371195847472668
1726249082379,0.65743010375874
1726249082397,0.6092068736076897
1726249082409,0.640301787713359
1726249082431,0.6144431577484948
1726249082449,0.6491414056878462
1726249082474,0.6005346667207863
1726249082487,0.6211768590961251
1726249082507,0.596771046272524
1726249082524,0.6424670328036597
1726249082539,0.6198778940216334
1726249082555,0.6409532682288228
1726249082573,0.5923937689582437
1726249082598,0.6349953967955755
1726249082614,0.6107975295065375
1726249082630,0.639116440554818
1726249082652,0.5909525723845759
1726249082665,0.6127749616733338
1726249082682,0.5885732774082233
1726249082698,0.6324370956981222
1726249082724,0.5855651281372025
1726249082736,0.611705470123987
1726249082758,0.5875948704518268
1726249082774,0.6322225487741067
1726249082789,0.6083452452234019
1726249082807,0.6306393741372709
1726249082824,0.5842584028112086
1726249082847,0.6296026455580828
1726249082863,0.6059395147908191
1726249082879,0.6284494499182132
1726249082896,0.5812211689430185
1726249082910,0.6148538591239809
1726249082929,0.5919963469618108
1726249082945,0.6305687189706828
1726249082972,0.5839100398631998
1726249082985,0.6066794895963201
1726249083004,0.5834441386183755
1726249083021,0.6250608234575554
1726249083042,0.6026837474222888
1726249083060,0.6253388523935568
1726249083076,0.5795359579092816
1726249083099,0.6240163936824543
1726249083116,0.5943040008530005
1726249083133,0.6086319837350351
1726249083154,0.5726497471414453
1726249083167,0.5945040377370523
1726249083186,0.5721623924095298
1726249083204,0.6155170151001106
1726249083234,0.5726171860718159
1726249083248,0.5884115336411515
1726249083271,0.5663741752848104
1726249083293,0.6095842507198883
1726249083310,0.5877356747121136
1726249083327,0.6082652621057392
1726249083348,0.5665447678799884
1726249083371,0.6100231574275967
1726249083386,0.5885022186946589
1726249083403,0.6102594673192621
1726249083426,0.5689776255184422
1726249083444,0.5925773047692897
1726249083462,0.5710389450898634
1726249083481,0.615107771357251
1726249083509,0.5725879757014383
1726249083524,0.5952378945441827
1726249083545,0.5795945863240073
1726249083563,0.6241470415952324
1726249083580,0.6030284278946771
1726249083599,0.6252362081547127
1726249083619,0.5785740012040153
1726249083643,0.6227524696419815
1726249083659,0.6017546245053276
1726249083678,0.6242515321673943
1726249083698,0.5820156783343093
1726249083710,0.6121107248671414
1726249083728,0.5930479288931045
1726249083745,0.6316316503354549
1726249083770,0.5896996546350208
1726249083785,0.6126891630059674
1726249083802,0.5916103540197453
1726249083819,0.6365773557297567
1726249083835,0.6202991782145331
1726249083853,0.643288017829204
1726249083882,0.6016853049958111
1726249083907,0.6480611328465695
1726249083925,0.6276784682825274
1726249083941,0.6443900807078631
1726249083960,0.6022060347237663
1726249083973,0.6251521779438374
1726249083993,0.6038948864803344
1726249084011,0.653092868808995
1726249084041,0.6062571332057685
1726249084054,0.6291945983560345
1726249084073,0.607298744282557
1726249084089,0.6527863149321824
1726249084104,0.6309080359043988
1726249084120,0.6468798902442736
1726249084139,0.6006088596941841
1726249084163,0.6453045963110271
1726249084179,0.6229663159308987
1726249084196,0.6451016518644819
1726249084216,0.5979200982207824
1726249084229,0.6163014797594126
1726249084247,0.593180996819342
1726249084263,0.6368420926181533
1726249084288,0.5905563084995267
1726249084301,0.6123950061903849
1726249084318,0.5876386905878395
1726249084336,0.6296532393216481
1726249084353,0.6061255843119469
1726249084371,0.6276421561427541
1726249084389,0.5798813342119802
1726249084416,0.6230451817306801
1726249084433,0.5997895422726889
1726249084451,0.6211282655527883
1726249084466,0.5727195437020502
1726249084481,0.5942000203926354
1726249084502,0.5698508591647831
1726249084517,0.6134642292813668
1726249084544,0.5603141017130637
1726249084558,0.5816545152230788
1726249084576,0.5569947583596142
1726249084593,0.5996459562201943
1726249084611,0.5751732685370019
1726249084628,0.5963776081137522
1726249084647,0.5542521730149153
1726249084673,0.5971579615425857
1726249084691,0.5732393783167868
1726249084707,0.5946359220225421
1726249084730,0.5556722291667477
1726249084742,0.5807994940473349
1726249084760,0.557513942546672
1726249084775,0.6006655438540176
1726249084802,0.5548808498193343
1726249084818,0.5864902397647724
1726249084838,0.5706816968359743
1726249084856,0.6051727787051591
1726249084871,0.5830166160129306
1726249084888,0.604473980303188
1726249084908,0.5605749148604122
